time,junction_id,queue_length,avg_waiting_time
336.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.96
336.0,cluster1936499662_2629436073_621284871,19,4.44
336.0,cluster6616421101_6616421102,0,0.0
336.0,cluster1646746616_6430722657_7263291410,1,3.6
336.0,cluster1156127277_5346644809,3,17.03
336.1,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.06
336.1,cluster1936499662_2629436073_621284871,19,4.5
336.1,cluster6616421101_6616421102,0,0.0
336.1,cluster1646746616_6430722657_7263291410,1,3.63
336.1,cluster1156127277_5346644809,3,17.13
336.2,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.16
336.2,cluster1936499662_2629436073_621284871,19,4.56
336.2,cluster6616421101_6616421102,0,0.0
336.2,cluster1646746616_6430722657_7263291410,1,3.67
336.2,cluster1156127277_5346644809,3,17.23
336.3,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.26
336.3,cluster1936499662_2629436073_621284871,19,4.62
336.3,cluster6616421101_6616421102,0,0.0
336.3,cluster1646746616_6430722657_7263291410,1,3.7
336.3,cluster1156127277_5346644809,3,17.33
336.4,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.36
336.4,cluster1936499662_2629436073_621284871,20,4.68
336.4,cluster6616421101_6616421102,0,0.0
336.4,cluster1646746616_6430722657_7263291410,1,3.73
336.4,cluster1156127277_5346644809,3,17.43
336.5,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.46
336.5,cluster1936499662_2629436073_621284871,20,4.74
336.5,cluster6616421101_6616421102,0,0.0
336.5,cluster1646746616_6430722657_7263291410,1,3.77
336.5,cluster1156127277_5346644809,3,17.53
336.6,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.56
336.6,cluster1936499662_2629436073_621284871,20,4.8
336.6,cluster6616421101_6616421102,0,0.0
336.6,cluster1646746616_6430722657_7263291410,1,3.8
336.6,cluster1156127277_5346644809,3,17.63
336.7,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.66
336.7,cluster1936499662_2629436073_621284871,20,4.86
336.7,cluster6616421101_6616421102,0,0.0
336.7,cluster1646746616_6430722657_7263291410,2,3.87
336.7,cluster1156127277_5346644809,0,0.0
336.8,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.76
336.8,cluster1936499662_2629436073_621284871,20,4.92
336.8,cluster6616421101_6616421102,0,0.0
336.8,cluster1646746616_6430722657_7263291410,2,3.93
336.8,cluster1156127277_5346644809,0,0.0
336.9,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.86
336.9,cluster1936499662_2629436073_621284871,20,4.98
336.9,cluster6616421101_6616421102,0,0.0
336.9,cluster1646746616_6430722657_7263291410,2,4.0
336.9,cluster1156127277_5346644809,0,0.0
337.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,15.96
337.0,cluster1936499662_2629436073_621284871,20,5.04
337.0,cluster6616421101_6616421102,0,0.0
337.0,cluster1646746616_6430722657_7263291410,2,4.07
337.0,cluster1156127277_5346644809,0,0.0
337.1,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,16.06
337.1,cluster1936499662_2629436073_621284871,20,5.1
337.1,cluster6616421101_6616421102,0,0.0
337.1,cluster1646746616_6430722657_7263291410,2,4.13
